Customer_ID,Total_Orders,Total_Spend,Avg_Session_Duration,Avg_Pages_Viewed,Total_Discount,Is_Returning_Customer,Avg_Rating,Engagement_Score,Customer_Segment,Returning_Status
CUST_04415,3,1275.3899999999999,14.333333333333334,11.0,0.0,True,3.3333333333333335,13.0,2,Returning
CUST_04416,1,621.73,15.0,6.0,144.57,True,5.0,11.4,3,Returning
CUST_04417,4,2377.77,16.0,8.75,23.73,True,4.75,13.1,3,Returning
CUST_04418,2,1495.4099999999999,13.0,9.0,132.28,True,4.5,11.4,1,Returning
CUST_04419,6,13601.52,15.166666666666666,8.5,588.08,True,4.5,12.5,4,Returning
CUST_04420,1,50.28,14.0,6.0,9.28,True,4.0,10.8,3,Returning
CUST_04421,3,15718.400000000001,15.0,8.0,0.0,True,3.6666666666666665,12.2,4,Returning
CUST_04422,2,2165.6,16.0,8.0,0.0,True,3.0,12.8,2,Returning
CUST_04423,6,10133.25,13.166666666666666,10.333333333333334,866.1700000000001,True,3.8333333333333335,12.033333333333333,4,Returning
CUST_04424,3,7855.46,12.0,12.0,0.0,True,4.666666666666667,12.0,1,Returning
CUST_04425,5,8435.03,12.6,8.4,182.89,True,3.4,10.92,4,Returning
CUST_04426,2,5785.64,15.5,9.5,0.0,True,4.0,13.1,3,Returning
CUST_04427,2,816.24,17.5,10.5,0.0,True,3.5,14.7,3,Returning
CUST_04428,5,5428.400000000001,13.8,8.6,738.22,True,4.6,11.719999999999999,4,Returning
CUST_04429,2,358.02,17.0,8.0,20.79,True,4.0,13.399999999999999,3,Returning
CUST_04430,6,19309.51,13.833333333333334,10.333333333333334,969.46,True,3.5,12.433333333333334,0,Returning
CUST_04431,2,843.79,15.0,7.5,84.37,True,3.0,12.0,2,Returning
CUST_04432,7,16205.99,14.857142857142858,8.0,35.34,True,4.0,12.114285714285714,4,Returning
CUST_04433,3,4251.59,15.666666666666666,11.333333333333334,223.87,True,2.6666666666666665,13.933333333333334,2,Returning
CUST_04434,3,906.32,15.666666666666666,9.333333333333334,48.379999999999995,True,4.666666666666667,13.133333333333333,3,Returning
CUST_04435,6,2689.98,13.833333333333334,8.0,8.29,True,4.0,11.5,4,Returning
CUST_04436,4,3608.52,13.25,10.25,0.0,True,3.5,12.05,1,Returning
CUST_04437,6,3209.2200000000003,13.5,9.166666666666666,11.16,True,4.5,11.766666666666666,4,Returning
CUST_04438,8,7529.49,15.5,8.75,847.87,True,3.375,12.799999999999999,4,Returning
CUST_04439,3,2781.41,15.333333333333334,9.666666666666666,201.69,True,4.0,13.066666666666666,3,Returning
CUST_04440,9,10993.42,13.666666666666666,9.222222222222221,61.489999999999995,True,3.888888888888889,11.888888888888888,4,Returning
CUST_04441,1,118.2,16.0,8.0,10.8,True,3.0,12.8,2,Returning
CUST_04442,1,78.32,8.0,8.0,13.29,False,4.0,8.0,1,At Risk
CUST_04443,4,8574.3,17.0,8.5,120.63,True,4.0,13.6,3,Returning
CUST_04444,2,673.25,14.0,10.0,106.42,True,5.0,12.4,1,Returning
CUST_04445,3,988.46,15.666666666666666,12.333333333333334,88.16999999999999,True,4.666666666666667,14.333333333333332,1,Returning
CUST_04446,1,241.38,12.0,13.0,0.0,True,4.0,12.399999999999999,1,Returning
CUST_04447,4,946.0699999999999,15.25,6.75,41.09,True,4.0,11.850000000000001,3,Returning
CUST_04448,1,107.68,12.0,9.0,17.48,False,2.0,10.799999999999999,2,At Risk
CUST_04449,5,5612.34,14.0,8.2,91.09,True,4.4,11.68,4,Returning
CUST_04450,4,7266.95,14.75,10.75,22.41,True,3.5,13.149999999999999,4,Returning
CUST_04451,1,630.87,14.0,7.0,103.13,True,5.0,11.200000000000001,3,Returning
CUST_04452,5,5624.11,14.2,9.4,0.0,True,3.8,12.28,4,Returning
CUST_04453,4,3288.16,15.25,7.75,53.99,True,4.0,12.25,3,Returning
CUST_04454,7,4278.85,15.0,10.0,0.0,True,4.0,13.0,4,Returning
CUST_04455,3,7885.6,15.666666666666666,9.0,837.37,True,4.0,12.999999999999998,4,Returning
CUST_04456,6,2110.59,15.666666666666666,8.0,5.94,True,3.6666666666666665,12.599999999999998,4,Returning
CUST_04457,2,1665.81,14.0,9.0,310.24,True,5.0,12.0,1,Returning
CUST_04458,1,229.36,11.0,6.0,33.29,True,3.0,9.0,2,Returning
CUST_04459,9,7157.639999999999,14.222222222222221,7.777777777777778,0.0,True,3.888888888888889,11.644444444444444,4,Returning
CUST_04460,4,1812.04,13.0,9.75,80.63,True,3.25,11.7,2,Returning
CUST_04461,3,4777.84,16.666666666666668,11.0,0.0,True,2.6666666666666665,14.4,2,Returning
CUST_04462,2,4367.15,15.0,10.0,0.0,True,4.0,13.0,1,Returning
CUST_04463,2,925.9,14.5,8.5,0.0,True,3.0,12.1,2,Returning
CUST_04464,3,5656.639999999999,18.666666666666668,9.666666666666666,413.48,True,3.0,15.066666666666668,3,Returning
CUST_04465,3,14243.57,16.0,6.333333333333333,1072.28,True,4.666666666666667,12.133333333333333,0,Returning
CUST_04466,1,68.06,19.0,9.0,0.0,False,4.0,15.0,3,At Risk
CUST_04467,6,17233.780000000002,17.5,8.833333333333334,1106.85,True,4.166666666666667,14.033333333333333,0,Returning
CUST_04468,3,2952.52,16.0,7.333333333333333,104.08,True,4.0,12.533333333333333,3,Returning
CUST_04469,2,4546.7300000000005,15.5,8.0,0.0,True,5.0,12.5,3,Returning
CUST_04470,2,79.11,21.0,9.0,2.02,True,4.5,16.2,3,Returning
CUST_04471,1,532.5,14.0,8.0,0.0,True,4.0,11.600000000000001,1,Returning
CUST_04472,2,628.68,13.0,8.0,45.35,True,4.0,11.0,1,Returning
CUST_04473,2,4338.21,14.5,11.0,0.0,True,3.5,13.1,2,Returning
CUST_04474,2,2877.2200000000003,13.5,11.0,0.0,True,4.5,12.5,1,Returning
CUST_04475,4,5771.55,15.25,9.0,1286.78,True,4.0,12.75,4,Returning
CUST_04476,2,17264.68,11.5,9.0,4252.42,True,4.5,10.5,0,Returning
CUST_04477,2,2838.6,17.0,8.5,0.0,True,4.5,13.6,3,Returning
CUST_04478,10,14219.869999999999,14.7,8.9,444.53,True,3.8,12.379999999999999,4,Returning
CUST_04479,5,4394.07,16.8,9.2,211.69,True,3.8,13.76,4,Returning
CUST_04480,2,254.96,14.0,9.5,0.0,True,4.5,12.200000000000001,1,Returning
CUST_04481,1,710.13,14.0,9.0,0.0,True,5.0,12.0,1,Returning
CUST_04482,2,1235.61,13.0,8.5,176.67000000000002,True,5.0,11.2,1,Returning
CUST_04483,2,784.4699999999999,9.5,12.0,11.36,True,4.5,10.5,1,Returning
CUST_04484,3,12860.76,13.666666666666666,10.0,129.12,True,4.333333333333333,12.2,4,Returning
CUST_04485,2,3217.1000000000004,14.0,10.0,0.0,True,3.5,12.4,2,Returning
CUST_04486,1,1491.62,15.0,13.0,88.56,True,5.0,14.2,1,Returning
CUST_04487,2,2096.41,15.0,10.0,190.24,True,4.0,13.0,1,Returning
CUST_04488,9,20731.030000000002,13.777777777777779,8.777777777777779,160.93,True,4.444444444444445,11.777777777777779,4,Returning
CUST_04489,1,169.1,11.0,10.0,44.14,False,5.0,10.6,1,At Risk
CUST_04490,8,19406.32,13.5,8.0,135.63,True,4.125,11.3,4,Returning
CUST_04491,6,4622.06,16.666666666666668,9.833333333333334,545.68,True,4.666666666666667,13.933333333333334,4,Returning
CUST_04492,4,1735.54,14.25,10.75,148.23000000000002,True,4.0,12.849999999999998,1,Returning
CUST_04493,1,828.88,19.0,8.0,0.0,True,4.0,14.600000000000001,3,Returning
CUST_04494,3,1281.71,12.333333333333334,9.0,147.55,True,3.3333333333333335,11.0,2,Returning
CUST_04495,2,234.5,14.5,10.5,0.0,True,4.0,12.899999999999999,1,Returning
CUST_04496,5,4529.839999999999,16.2,7.4,560.37,True,4.2,12.68,4,Returning
CUST_04497,7,4168.58,14.571428571428571,8.571428571428571,354.65,True,3.0,12.17142857142857,4,Returning
CUST_04498,2,263.96,14.5,9.0,0.0,True,4.5,12.299999999999999,1,Returning
CUST_04499,7,10182.67,13.571428571428571,9.0,195.92999999999998,True,3.857142857142857,11.742857142857142,4,Returning
CUST_04500,5,5809.88,14.4,9.2,493.21,True,5.0,12.32,4,Returning
CUST_04501,5,23380.149999999998,13.2,8.6,57.67,True,4.4,11.36,4,Returning
CUST_04502,2,10073.75,17.5,9.5,1439.17,True,3.5,14.3,0,Returning
CUST_04503,7,2901.39,14.571428571428571,9.714285714285714,33.08,True,3.5714285714285716,12.628571428571428,4,Returning
CUST_04504,3,12928.51,15.666666666666666,8.0,0.0,True,3.6666666666666665,12.599999999999998,4,Returning
CUST_04505,2,1082.37,12.5,8.0,0.0,True,3.0,10.7,2,Returning
CUST_04506,3,2846.7,15.333333333333334,8.333333333333334,177.7,True,3.0,12.533333333333333,2,Returning
CUST_04507,5,1727.81,18.0,8.2,50.17,True,3.8,14.079999999999998,3,Returning
CUST_04508,3,2106.96,17.666666666666668,8.0,259.05,True,4.0,13.8,3,Returning
CUST_04509,5,4524.77,14.2,7.8,338.95,True,3.4,11.64,4,Returning
CUST_04510,6,4869.3099999999995,17.333333333333332,9.333333333333334,296.26,True,4.5,14.133333333333333,4,Returning
CUST_04511,1,716.2,12.0,12.0,0.0,True,3.0,12.0,2,Returning
CUST_04512,3,1503.76,14.0,7.333333333333333,18.96,True,4.0,11.333333333333334,3,Returning
CUST_04513,10,13927.47,15.5,8.7,1489.87,True,4.0,12.78,0,Returning
CUST_04514,1,123.52,16.0,10.0,6.96,False,5.0,13.6,3,At Risk
CUST_04515,2,837.8199999999999,11.0,11.0,0.0,True,3.5,11.0,1,Returning
CUST_04516,1,1956.35,14.0,10.0,0.0,False,2.0,12.4,2,At Risk
CUST_04517,3,6225.969999999999,13.333333333333334,10.666666666666666,818.5999999999999,True,4.666666666666667,12.266666666666666,1,Returning
CUST_04518,7,26498.18,13.0,7.142857142857143,576.4700000000001,True,3.2857142857142856,10.657142857142858,0,Returning
CUST_04519,3,8207.95,16.333333333333332,8.666666666666666,170.47,True,4.0,13.266666666666666,3,Returning
CUST_04520,2,1776.98,14.5,8.5,445.27,True,4.5,12.1,3,Returning
CUST_04521,2,2621.27,16.5,8.5,0.0,True,3.0,13.3,2,Returning
CUST_04522,4,5535.42,15.25,8.75,0.0,True,3.75,12.65,3,Returning
CUST_04523,5,27332.02,13.0,10.2,0.0,True,4.0,11.879999999999999,4,Returning
CUST_04524,6,2733.08,13.666666666666666,7.5,37.44,True,3.3333333333333335,11.2,4,Returning
CUST_04525,3,8179.08,16.0,10.0,321.5,True,4.0,13.6,3,Returning
CUST_04526,1,167.58,18.0,9.0,14.37,True,5.0,14.399999999999999,3,Returning
CUST_04527,1,284.37,10.0,6.0,0.0,True,5.0,8.4,1,Returning
CUST_04528,2,346.11,16.0,11.5,39.06,True,3.5,14.2,2,Returning
CUST_04529,4,1939.38,13.5,6.5,310.88,True,4.5,10.7,3,Returning
CUST_04530,2,162.88,16.0,7.0,0.0,True,4.5,12.4,3,Returning
CUST_04531,3,964.4100000000001,16.666666666666668,8.0,0.0,True,3.6666666666666665,13.2,3,Returning
CUST_04532,1,2854.32,19.0,8.0,0.0,True,4.0,14.600000000000001,3,Returning
CUST_04533,6,8250.25,15.166666666666666,8.5,219.44,True,4.166666666666667,12.5,4,Returning
CUST_04534,3,1045.11,16.0,10.0,0.0,True,4.666666666666667,13.6,3,Returning
CUST_04535,6,5913.889999999999,14.166666666666666,10.166666666666666,332.03,True,4.166666666666667,12.566666666666666,4,Returning
CUST_04536,5,6520.21,14.0,7.0,312.05,True,3.8,11.200000000000001,4,Returning
CUST_04537,10,5331.25,13.2,8.0,234.14,True,3.3,11.12,4,Returning
CUST_04538,1,327.35,11.0,10.0,50.35,True,5.0,10.6,1,Returning
CUST_04539,1,142.77,13.0,10.0,0.0,True,4.0,11.8,1,Returning
CUST_04540,2,2515.3599999999997,12.5,7.0,0.0,True,4.0,10.3,1,Returning
CUST_04541,1,1308.99,12.0,6.0,123.73,True,2.0,9.6,2,Returning
CUST_04542,2,7476.3099999999995,14.0,9.5,423.09,True,3.0,12.200000000000001,2,Returning
CUST_04543,5,3849.79,13.2,8.2,199.74,True,3.8,11.2,4,Returning
CUST_04544,4,4787.09,14.0,8.5,143.45,True,3.5,11.8,2,Returning
CUST_04545,7,14811.830000000002,16.285714285714285,9.428571428571429,988.0699999999999,True,4.142857142857143,13.542857142857143,0,Returning
CUST_04546,5,3806.0200000000004,15.2,7.2,0.0,True,3.6,12.0,4,Returning
CUST_04547,2,813.9,12.5,8.5,87.7,True,4.0,10.9,1,Returning
CUST_04548,2,6180.1900000000005,15.0,7.5,116.65,True,4.0,12.0,3,Returning
CUST_04549,5,7941.23,16.8,9.0,533.0,True,3.8,13.68,4,Returning
CUST_04550,2,1004.47,14.0,7.0,181.97,True,4.5,11.200000000000001,3,Returning
CUST_04551,3,2508.1800000000003,13.666666666666666,10.666666666666666,630.87,True,4.0,12.466666666666665,1,Returning
CUST_04552,2,1290.94,12.5,9.5,119.9,True,5.0,11.3,1,Returning
CUST_04553,2,296.71,13.5,7.0,0.0,True,4.0,10.9,1,Returning
CUST_04554,4,2400.69,17.0,9.0,258.91,True,3.25,13.799999999999999,3,Returning
CUST_04555,2,1363.62,19.0,9.5,0.0,True,3.5,15.200000000000001,3,Returning
CUST_04556,2,659.92,15.5,8.0,0.0,True,4.0,12.5,3,Returning
CUST_04557,1,991.51,13.0,6.0,174.9,False,4.0,10.2,1,At Risk
CUST_04558,6,2919.6299999999997,14.333333333333334,8.333333333333334,135.62,True,3.5,11.933333333333334,4,Returning
CUST_04559,4,2182.08,13.0,10.75,503.58,True,4.5,12.1,1,Returning
CUST_04560,1,6980.05,16.0,15.0,0.0,True,5.0,15.6,1,Returning
CUST_04561,1,64.02,17.0,5.0,0.0,False,5.0,12.2,3,At Risk
CUST_04562,5,579.64,15.4,9.2,0.0,True,3.8,12.92,3,Returning
CUST_04563,4,15219.269999999999,15.0,9.75,41.24,True,3.5,12.9,4,Returning
CUST_04564,3,8300.56,9.666666666666666,10.666666666666666,330.37,True,3.6666666666666665,10.066666666666666,1,Returning
CUST_04565,3,3414.81,13.666666666666666,6.333333333333333,17.88,True,4.666666666666667,10.733333333333333,3,Returning
CUST_04566,1,456.77,11.0,11.0,82.47,True,4.0,11.0,1,Returning
CUST_04567,5,6246.51,15.0,11.8,0.0,True,4.2,13.72,4,Returning
CUST_04568,3,2747.97,18.0,6.333333333333333,145.63,True,4.666666666666667,13.333333333333332,3,Returning
CUST_04569,10,12803.720000000001,16.3,8.0,179.07999999999998,True,4.2,12.98,4,Returning
CUST_04570,2,9356.01,15.0,8.5,0.0,True,3.5,12.4,2,Returning
CUST_04571,3,2423.48,17.0,8.333333333333334,56.64,True,4.666666666666667,13.533333333333333,3,Returning
CUST_04572,3,3850.9,14.333333333333334,9.333333333333334,635.4,True,4.0,12.333333333333334,1,Returning
CUST_04573,1,146.72,14.0,7.0,0.0,False,4.0,11.200000000000001,3,At Risk
CUST_04574,2,6622.179999999999,18.0,9.0,0.0,True,3.5,14.399999999999999,3,Returning
CUST_04575,7,2661.63,15.857142857142858,9.142857142857142,90.86,True,3.7142857142857144,13.17142857142857,4,Returning
CUST_04576,2,312.94,11.0,10.0,0.0,True,3.5,10.6,1,Returning
CUST_04577,2,1776.18,13.0,11.0,340.08000000000004,True,2.5,12.2,2,Returning
CUST_04578,1,376.71,16.0,10.0,0.0,False,4.0,13.6,3,At Risk
CUST_04579,2,359.04,13.5,8.0,0.0,True,3.0,11.3,2,Returning
CUST_04580,3,9559.7,15.666666666666666,10.0,0.0,True,4.666666666666667,13.399999999999999,3,Returning
CUST_04581,2,1174.47,14.5,10.0,209.03,True,5.0,12.7,1,Returning
CUST_04582,2,8556.539999999999,13.0,8.5,35.26,True,4.0,11.2,1,Returning
CUST_04583,2,3225.81,13.0,10.5,350.69,True,4.0,12.0,1,Returning
CUST_04584,2,192.15,13.5,8.0,0.0,True,1.5,11.3,2,Returning
CUST_04585,2,2324.58,15.5,9.0,0.0,True,3.0,12.899999999999999,2,Returning
CUST_04586,7,9015.859999999999,13.428571428571429,8.571428571428571,469.82,True,4.0,11.485714285714286,4,Returning
CUST_04587,6,2076.2,15.666666666666666,8.0,358.95,True,4.0,12.599999999999998,4,Returning
CUST_04588,4,4434.28,13.0,10.0,265.28,True,3.75,11.8,1,Returning
CUST_04589,2,4955.29,15.0,9.5,0.0,True,4.0,12.8,3,Returning
CUST_04590,2,1028.8799999999999,13.5,8.5,0.0,True,5.0,11.5,1,Returning
CUST_04591,6,4498.47,13.5,9.333333333333334,347.15999999999997,True,4.5,11.833333333333334,4,Returning
CUST_04592,3,5837.43,15.333333333333334,10.333333333333334,611.73,True,3.6666666666666665,13.333333333333332,4,Returning
CUST_04593,2,1358.12,16.0,10.0,122.84,True,3.0,13.6,2,Returning
CUST_04594,6,8709.119999999999,14.0,9.0,155.05,True,4.0,12.0,4,Returning
CUST_04595,3,3930.97,14.0,10.0,571.61,True,3.6666666666666665,12.4,1,Returning
CUST_04596,2,1747.6599999999999,18.5,9.0,166.52,True,3.5,14.7,3,Returning
CUST_04597,3,3880.8199999999997,15.0,6.0,0.0,True,4.0,11.4,3,Returning
CUST_04598,4,4943.55,15.5,9.5,811.6600000000001,True,4.0,13.1,4,Returning
CUST_04599,5,3239.4700000000003,13.2,8.8,387.45,True,4.0,11.44,4,Returning
CUST_04600,1,176.0,14.0,9.0,0.0,True,5.0,12.0,1,Returning
CUST_04601,3,4936.29,13.666666666666666,10.666666666666666,0.0,True,4.666666666666667,12.466666666666665,1,Returning
CUST_04602,2,1209.34,14.5,10.0,27.5,True,5.0,12.7,1,Returning
CUST_04603,2,449.24,12.0,9.0,0.0,True,3.5,10.799999999999999,1,Returning
CUST_04604,2,1085.79,13.5,8.5,217.14,True,3.5,11.5,2,Returning
CUST_04605,1,107.1,15.0,8.0,0.0,True,5.0,12.2,3,Returning
CUST_04606,4,4350.4,13.75,9.75,401.61,True,4.25,12.15,1,Returning
CUST_04607,3,11555.130000000001,16.0,9.666666666666666,0.0,True,4.333333333333333,13.466666666666667,3,Returning
CUST_04608,2,1098.3100000000002,12.5,8.0,0.0,True,4.0,10.7,1,Returning
CUST_04609,6,18310.88,13.5,8.833333333333334,127.68,True,4.5,11.633333333333333,4,Returning
CUST_04610,2,4137.32,18.0,9.5,936.44,True,5.0,14.6,3,Returning
CUST_04611,3,3292.7,14.666666666666666,5.666666666666667,0.0,True,4.333333333333333,11.066666666666666,3,Returning
CUST_04612,3,1462.85,9.333333333333334,10.333333333333334,18.22,True,4.666666666666667,9.733333333333334,1,Returning
CUST_04613,4,5464.5,15.25,8.25,24.05,True,3.5,12.450000000000001,4,Returning
CUST_04614,3,11385.11,12.666666666666666,9.333333333333334,1345.2699999999998,True,4.333333333333333,11.333333333333334,0,Returning
CUST_04615,1,734.5,15.0,11.0,137.86,True,5.0,13.4,1,Returning
CUST_04616,7,4319.64,14.571428571428571,8.857142857142858,103.52000000000001,True,3.7142857142857144,12.285714285714285,4,Returning
CUST_04617,4,10123.11,15.5,5.75,357.47,True,4.5,11.6,4,Returning
CUST_04618,4,3237.4100000000003,13.5,9.0,398.17,True,4.25,11.7,1,Returning
CUST_04619,3,5181.66,15.333333333333334,9.666666666666666,924.8,True,3.3333333333333335,13.066666666666666,2,Returning
CUST_04620,3,440.01,16.333333333333332,10.0,50.370000000000005,True,4.0,13.799999999999999,3,Returning
CUST_04621,3,3194.38,12.333333333333334,8.666666666666666,49.71,True,4.666666666666667,10.866666666666667,1,Returning
CUST_04622,2,905.24,13.0,11.0,149.32,True,4.5,12.2,1,Returning
CUST_04623,4,18374.63,14.75,10.0,2833.62,True,4.25,12.85,0,Returning
CUST_04624,3,3500.35,16.333333333333332,9.0,514.1700000000001,True,4.0,13.399999999999999,3,Returning
CUST_04625,3,1208.04,12.333333333333334,9.333333333333334,41.21,True,3.3333333333333335,11.133333333333335,2,Returning
CUST_04626,3,4899.16,15.666666666666666,9.333333333333334,22.01,True,4.0,13.133333333333333,3,Returning
CUST_04627,5,3818.86,13.4,9.8,376.79,True,3.2,11.959999999999999,4,Returning
CUST_04628,1,1802.8,16.0,8.0,0.0,False,4.0,12.8,3,At Risk
CUST_04629,3,2215.24,17.0,9.0,0.0,True,3.0,13.799999999999999,2,Returning
CUST_04630,1,993.21,16.0,10.0,0.0,False,5.0,13.6,3,At Risk
CUST_04631,3,1158.1200000000001,16.333333333333332,7.666666666666667,0.0,True,2.6666666666666665,12.866666666666665,2,Returning
CUST_04632,4,2912.74,14.75,9.75,31.48,True,4.0,12.75,1,Returning
CUST_04633,2,186.28,15.0,9.0,10.51,True,4.0,12.6,3,Returning
CUST_04634,4,1414.77,17.25,9.5,167.07,True,4.25,14.15,3,Returning
CUST_04635,3,1758.21,11.0,6.666666666666667,77.42,True,4.333333333333333,9.266666666666666,1,Returning
CUST_04636,1,383.67,10.0,7.0,0.0,False,4.0,8.8,1,At Risk
CUST_04637,1,528.58,16.0,8.0,0.0,True,4.0,12.8,3,Returning
CUST_04638,3,841.2299999999999,18.0,6.0,111.44,True,3.6666666666666665,13.2,3,Returning
CUST_04639,7,4841.77,14.571428571428571,7.428571428571429,412.64,True,3.7142857142857144,11.714285714285714,4,Returning
CUST_04640,4,1685.9,15.0,8.25,0.0,True,4.25,12.3,3,Returning
CUST_04641,4,1641.5,13.0,9.0,45.0,True,4.5,11.4,1,Returning
CUST_04642,3,4796.29,12.333333333333334,8.333333333333334,0.0,True,4.0,10.733333333333334,1,Returning
CUST_04643,6,30547.130000000005,14.166666666666666,10.166666666666666,0.0,True,4.666666666666667,12.566666666666666,4,Returning
CUST_04644,1,592.85,12.0,8.0,0.0,True,5.0,10.399999999999999,1,Returning
CUST_04645,2,1421.22,18.0,9.0,71.46,True,2.5,14.399999999999999,2,Returning
CUST_04646,2,549.3299999999999,11.5,9.5,49.63,True,5.0,10.7,1,Returning
CUST_04647,7,3515.9,14.0,9.142857142857142,233.42,True,4.428571428571429,12.057142857142857,4,Returning
CUST_04648,5,6512.94,15.4,7.6,57.45,True,3.2,12.280000000000001,4,Returning
CUST_04649,1,2130.57,15.0,8.0,230.58,False,4.0,12.2,3,At Risk
CUST_04650,1,2322.71,14.0,10.0,301.27,False,5.0,12.4,1,At Risk
CUST_04651,3,3174.49,15.0,12.0,55.22,True,3.0,13.8,2,Returning
CUST_04652,4,8951.16,15.0,9.25,852.4000000000001,True,4.75,12.7,4,Returning
CUST_04653,4,13578.259999999998,11.75,8.0,562.75,True,4.75,10.25,4,Returning
CUST_04654,3,356.46999999999997,18.333333333333332,10.666666666666666,0.0,True,4.0,15.266666666666666,3,Returning
CUST_04655,5,9476.06,13.2,9.2,535.51,True,4.4,11.599999999999998,4,Returning
CUST_04656,3,1656.9899999999998,13.0,10.0,15.27,True,4.0,11.8,1,Returning
CUST_04657,7,5179.64,16.142857142857142,7.571428571428571,789.21,True,3.2857142857142856,12.714285714285714,4,Returning
CUST_04658,6,6773.34,14.833333333333334,10.0,857.58,True,4.5,12.9,4,Returning
CUST_04659,2,538.77,14.5,8.0,37.51,True,3.0,11.899999999999999,2,Returning
CUST_04660,2,2081.35,11.5,10.5,1.66,True,4.5,11.1,1,Returning
CUST_04661,3,6316.32,14.666666666666666,8.666666666666666,715.25,True,2.6666666666666665,12.266666666666666,2,Returning
CUST_04662,3,6202.67,12.666666666666666,9.666666666666666,0.0,True,4.0,11.466666666666667,1,Returning
CUST_04663,2,753.4599999999999,17.0,11.0,15.29,True,2.5,14.6,2,Returning
CUST_04664,1,547.07,15.0,10.0,0.0,True,4.0,13.0,1,Returning
CUST_04665,4,3754.7599999999998,14.25,10.25,321.09,True,4.25,12.649999999999999,1,Returning
CUST_04666,5,6770.8,15.8,10.0,266.31,True,4.0,13.48,4,Returning
CUST_04667,8,5481.21,15.875,9.875,46.519999999999996,True,4.0,13.475000000000001,4,Returning
CUST_04668,2,841.81,15.5,9.0,0.0,True,5.0,12.899999999999999,3,Returning
CUST_04669,5,6215.86,13.2,8.6,925.21,True,4.4,11.36,4,Returning
CUST_04670,2,1821.4299999999998,18.5,10.0,376.69,True,3.5,15.1,3,Returning
CUST_04671,5,3858.44,13.4,9.4,84.64,True,3.2,11.799999999999999,2,Returning
CUST_04672,5,22660.829999999998,16.4,9.2,0.0,True,3.8,13.519999999999998,4,Returning
CUST_04673,3,4323.61,16.333333333333332,8.0,0.0,True,3.3333333333333335,13.0,3,Returning
CUST_04674,2,4632.179999999999,12.5,9.0,1213.6399999999999,True,4.5,11.1,1,Returning
CUST_04675,5,1254.05,14.4,9.2,22.13,True,4.0,12.32,1,Returning
CUST_04676,2,351.87,14.5,12.0,0.0,True,5.0,13.5,1,Returning
CUST_04677,4,2090.32,13.5,7.75,340.51,True,3.5,11.2,2,Returning
CUST_04678,5,5420.44,13.8,11.8,140.93,True,2.4,13.0,2,Returning
CUST_04679,1,120.24,17.0,7.0,0.0,True,5.0,13.0,3,Returning
CUST_04680,4,1930.77,15.25,7.75,215.9,True,4.5,12.25,3,Returning
CUST_04681,4,492.01,15.0,8.5,27.66,True,3.75,12.4,3,Returning
CUST_04682,7,4015.8900000000003,14.142857142857142,7.428571428571429,230.16,True,3.4285714285714284,11.457142857142857,4,Returning
CUST_04683,2,1910.63,16.5,8.0,122.65,True,3.5,13.100000000000001,3,Returning
CUST_04684,1,324.92,15.0,9.0,17.71,True,5.0,12.6,3,Returning
CUST_04685,5,7256.05,14.2,9.4,155.58,True,4.4,12.28,4,Returning
CUST_04686,1,79.66,17.0,5.0,7.16,False,3.0,12.2,3,At Risk
CUST_04687,3,1924.9199999999998,14.0,7.333333333333333,448.83000000000004,True,4.333333333333333,11.333333333333334,3,Returning
CUST_04688,8,5191.77,14.5,9.0,322.92999999999995,True,3.875,12.299999999999999,4,Returning
CUST_04689,2,1186.18,14.5,9.5,216.1,True,4.0,12.5,1,Returning
CUST_04690,8,14634.87,13.25,10.0,1253.45,True,3.625,11.95,0,Returning
CUST_04691,3,4090.21,15.0,7.0,0.0,True,4.0,11.8,3,Returning
CUST_04692,4,2520.44,17.5,10.0,33.26,True,4.5,14.5,3,Returning
CUST_04693,1,1838.82,14.0,7.0,0.0,True,2.0,11.200000000000001,2,Returning
CUST_04694,1,502.89,11.0,8.0,0.0,False,3.0,9.8,2,At Risk
CUST_04695,7,3370.75,14.571428571428571,10.285714285714286,0.0,True,3.4285714285714284,12.857142857142858,4,Returning
CUST_04696,4,6636.93,15.25,11.0,1014.76,True,4.5,13.55,4,Returning
CUST_04697,4,7818.25,14.25,7.0,106.33,True,2.75,11.35,2,Returning
CUST_04698,1,330.3,16.0,10.0,0.0,False,4.0,13.6,3,At Risk
CUST_04699,6,11268.390000000001,15.0,8.333333333333334,1420.53,True,3.5,12.333333333333334,0,Returning
CUST_04700,2,323.61,16.5,8.5,51.05,True,5.0,13.3,3,Returning
CUST_04701,7,32325.67,13.857142857142858,10.857142857142858,1101.35,True,3.7142857142857144,12.657142857142858,0,Returning
CUST_04702,2,292.46,15.5,7.0,59.92,True,3.0,12.1,2,Returning
CUST_04703,2,24215.56,16.5,10.5,239.94,True,2.5,14.100000000000001,4,Returning
CUST_04704,7,12288.13,15.142857142857142,9.285714285714286,1062.83,True,3.5714285714285716,12.8,4,Returning
CUST_04705,2,3675.4300000000003,14.5,10.0,102.95,True,4.5,12.7,1,Returning
CUST_04706,5,10478.150000000001,15.0,8.8,161.28,True,4.6,12.52,4,Returning
CUST_04707,3,1183.1799999999998,11.666666666666666,9.666666666666666,226.20000000000002,True,5.0,10.866666666666665,1,Returning
CUST_04708,3,1356.19,14.333333333333334,10.0,119.71000000000001,True,4.666666666666667,12.6,1,Returning
